STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	AG_ARRST	JURFLAG	COVIND	GRNDTOT	P1TOT	P1VLNT	P1PRPTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON	OTHASLT	FRGYCNT	FRAUD	EMBEZL	STLNPRP	VANDLSM	WEAPONS	COMVICE	SEXOFF	DRUGTOT	DRGSALE	COCSALE	MJSALE	SYNSALE	OTHSALE	DRGPOSS	COCPOSS	MJPOSS	SYNPOSS	OTHPOSS	GAMBLE	BOOKMKG	NUMBERS	OTGAMBL	OFAGFAM	DUI	LIQUOR	DRUNK	DISORDR	VAGRANT	ALLOTHR	SUSPICN	CURFEW	RUNAWAY
9999	2	2	356	12	63	49746	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	357	12	65	14761	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	358	12	67	8870	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	359	12	69	297052	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	360	12	71	618754	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	361	12	73	275487	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	362	12	75	40801	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	363	12	77	8365	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	364	12	79	19224	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	365	12	81	320435	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	366	12	83	331298	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	367	12	85	146318	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	368	12	86	2496435	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	369	12	87	73090	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	370	12	89	73314	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	371	12	91	180822	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	372	12	93	39996	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	373	12	95	1145956	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	374	12	97	268685	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	375	12	99	1320134	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	376	12	101	464697	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	377	12	103	916542	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	378	12	105	602095	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	379	12	107	74364	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	380	12	109	190039	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	381	12	111	277789	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	382	12	113	151372	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	383	12	115	381846	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	384	12	117	422718	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	385	12	119	93420	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	386	12	121	41551	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	387	12	123	22570	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	388	12	125	15535	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	389	12	127	494533	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	390	12	129	30776	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	391	12	131	55043	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	392	12	133	24896	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	393	12	777	0	2	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	2	394	13	1	18236	2	0	24.1281	446	62	17	45	0	0	1	15	14	29	2	1	35	5	10	0	3	3	4	0	3	62	11	3	4	2	3	50	9	30	8	3	1	0	0	1	13	62	6	3	21	1	150	0	0	0
9999	2	2	395	13	3	8375	3	0	10.5323	228	35	8	27	0	0	1	7	6	19	1	0	17	3	6	0	2	2	2	0	2	30	6	1	2	1	2	23	4	15	3	1	0	0	0	0	5	28	4	3	15	1	75	0	0	0
9999	2	2	396	13	5	11096	2	0	31.2365	422	38	9	29	0	0	1	8	9	19	1	0	18	3	6	0	2	3	2	0	2	34	7	2	2	1	2	26	5	16	4	2	0	0	0	0	7	27	4	2	49	1	225	0	0	0
9999	2	2	397	13	7	3451	2	0	17.3718	67	12	3	8	0	0	1	2	2	6	0	0	8	1	2	0	1	1	1	0	1	8	2	0	1	0	1	6	1	4	1	1	0	0	0	0	2	6	1	0	3	0	21	0	0	0
9999	2	2	398	13	9	45720	6	0	100	2317	522	175	347	3	2	7	163	101	236	10	0	155	25	47	1	20	14	23	0	12	140	10	3	4	1	2	130	31	85	9	5	0	0	0	0	7	344	328	97	168	0	414	0	0	0
9999	2	2	399	13	11	18010	2	1	100	708	141	8	133	1	0	0	7	3	130	0	0	46	4	9	0	0	1	1	2	2	157	16	5	0	11	0	141	0	51	78	12	0	0	0	0	24	75	54	8	7	1	176	0	0	0
9999	2	2	400	13	13	68176	4	1	96.468	2494	439	113	326	2	2	4	105	29	277	19	1	233	17	63	0	35	38	13	0	16	238	95	4	6	2	83	127	14	84	28	7	1	0	0	1	28	305	85	51	78	0	853	0	0	0
9999	2	2	401	13	15	100157	8	0	94.9365	4044	661	148	514	0	7	35	106	107	359	45	3	624	92	47	2	45	81	24	1	38	350	62	11	13	15	23	287	20	179	32	57	0	0	0	0	39	332	47	30	247	6	1377	0	0	0
9999	2	2	402	13	17	17634	2	0	48.6617	630	107	22	85	0	0	3	18	9	72	4	0	45	10	15	1	3	5	6	1	7	96	34	3	18	10	3	62	12	43	5	2	0	0	0	0	3	108	14	9	38	2	161	0	0	0
9999	2	2	403	13	19	19286	5	0	95.1234	361	72	19	53	0	1	1	17	16	36	1	0	24	7	6	0	2	1	3	0	8	35	7	2	2	0	2	28	4	17	1	1	0	0	0	0	8	49	1	6	11	0	128	0	0	0
9999	2	2	404	13	21	156013	7	1	96.418	8486	1770	250	1521	26	11	55	158	321	1117	74	9	640	131	49	0	29	67	47	29	39	1134	212	25	73	10	104	922	129	777	15	1	1	0	0	1	18	412	4	6	683	0	3425	2	0	0
9999	2	2	405	13	23	13063	3	0	100	457	28	14	14	0	1	4	9	4	9	1	0	20	7	3	0	4	6	3	0	3	46	5	1	2	0	2	41	2	34	1	4	0	0	0	0	7	56	6	4	23	0	241	0	0	0
9999	2	2	406	13	25	18411	3	0	99.2844	240	87	16	71	0	0	2	14	38	33	0	0	27	0	0	0	0	8	8	0	2	50	5	0	0	5	0	45	0	2	38	5	0	0	0	0	0	0	0	6	3	0	49	0	0	0
9999	2	2	407	13	27	15849	4	1	96.4351	444	87	36	51	0	0	4	32	22	22	5	2	14	1	1	0	4	10	5	0	5	96	23	5	6	11	0	73	20	41	10	1	0	0	0	0	2	66	8	14	23	0	108	0	0	0
9999	2	2	408	13	29	30233	3	0	92.7364	1893	100	34	67	0	0	17	17	4	62	0	0	49	7	23	0	21	4	12	0	4	203	42	19	8	1	14	161	39	114	7	0	0	0	0	0	23	406	126	3	31	0	880	0	0	0
9999	2	2	409	13	31	70217	7	0	99.3588	2486	717	37	680	2	3	13	19	114	553	13	0	239	70	87	6	0	37	32	0	14	473	220	68	120	24	8	253	42	202	7	2	6	0	0	6	8	293	42	50	107	9	296	0	0	0
9999	2	2	410	13	33	23289	5	1	78.6176	283	60	15	46	1	0	1	12	6	39	1	0	38	2	2	0	0	0	6	0	0	44	1	0	1	0	0	43	12	30	1	0	0	0	0	0	0	61	2	9	40	0	17	0	0	0
9999	2	2	411	13	35	23655	2	0	100	1320	72	23	49	0	3	5	15	12	36	0	1	43	18	27	0	24	1	17	6	3	254	70	36	21	7	6	174	2	138	27	7	0	0	0	0	95	170	6	48	211	1	324	0	0	0
9999	2	2	412	13	37	7098	4	1	82.5749	148	26	7	19	0	0	1	6	9	8	2	0	10	4	0	0	0	1	2	0	4	21	0	0	0	0	0	21	5	16	0	0	0	0	0	0	1	15	0	0	6	0	57	0	0	0
9999	2	2	413	13	39	50513	5	0	97.2047	2384	273	53	220	1	0	4	48	23	192	4	0	103	13	28	0	5	12	9	0	11	265	26	7	11	0	7	239	36	191	5	6	0	0	0	0	46	310	23	9	67	0	1209	0	0	0
9999	2	2	414	13	43	10998	3	0	87.4826	122	17	6	11	0	2	0	4	2	9	0	0	3	3	7	0	0	0	0	0	0	21	2	1	1	0	0	19	5	12	2	0	0	0	0	0	9	17	12	8	11	0	17	0	0	0
9999	2	2	415	13	45	116071	9	1	99.4934	3756	1045	299	747	5	5	27	262	84	629	29	4	225	120	68	0	25	61	22	1	28	496	105	19	31	7	47	391	63	236	21	70	0	0	0	0	32	370	64	1	290	0	906	0	0	0
9999	2	2	416	13	47	64192	4	1	100	2759	365	47	318	0	1	10	36	55	258	4	1	177	42	71	5	17	14	0	0	36	196	50	2	20	8	20	146	15	84	13	34	0	0	0	0	7	368	55	21	81	10	1294	0	0	0
9999	2	2	417	13	49	12171	3	0	94.0028	354	57	14	43	1	1	0	12	10	28	5	0	42	4	3	0	0	4	0	0	7	27	2	0	2	0	0	25	1	5	19	0	0	0	0	0	10	36	1	9	32	0	122	0	0	0
9999	2	2	418	13	51	265128	18	0	99.9161	11480	2176	388	1787	16	3	117	252	257	1401	127	2	931	203	89	109	59	36	172	20	64	1722	198	41	88	3	66	1522	190	886	34	412	0	0	0	0	91	1702	127	210	719	0	3051	0	0	0
9999	2	2	419	13	53	11267	1	0	0	270	47	13	34	0	0	3	10	7	25	2	0	32	5	6	0	4	3	3	0	3	32	7	2	2	1	2	24	3	16	3	2	1	0	0	1	7	23	3	2	12	0	85	0	0	0
9999	2	2	420	13	55	26015	4	0	79.3254	763	76	22	54	0	0	3	19	4	48	1	0	76	6	9	0	2	7	8	0	5	73	16	2	9	1	6	56	6	40	3	7	0	0	0	0	5	74	14	6	82	1	317	0	0	0
9999	2	2	421	13	57	213747	8	0	100	4496	678	145	533	1	2	22	120	98	416	18	1	267	105	95	4	23	94	40	2	31	892	159	34	46	46	33	732	59	509	84	80	0	0	0	0	338	846	129	40	116	2	794	0	0	0
9999	2	2	422	13	59	116714	8	0	100	5631	1036	185	851	0	12	47	126	121	693	34	3	745	102	161	1	70	30	54	9	40	483	157	19	72	1	65	326	83	238	1	4	1	0	0	1	29	861	829	13	269	5	892	0	0	0
9999	2	2	423	13	61	3183	2	0	94.5649	212	15	6	9	0	0	1	5	2	2	4	0	8	4	0	0	5	0	3	0	0	46	5	2	3	0	0	40	13	22	4	1	2	0	0	2	0	21	8	6	12	0	81	0	0	0
9999	2	2	424	13	63	258152	10	1	18.2022	11419	1955	345	1610	10	11	83	241	215	1343	46	6	902	225	196	7	138	78	105	9	86	1126	236	38	59	24	116	868	71	679	61	57	20	0	0	20	172	879	80	40	706	41	4653	0	0	0
9999	2	2	425	13	65	6798	2	0	93.9786	245	34	8	26	1	0	3	3	7	20	0	0	15	7	0	0	0	0	0	0	1	55	16	1	7	8	0	39	8	24	7	0	0	0	0	0	2	18	0	9	0	0	103	0	0	0
9999	2	2	426	13	67	688118	14	1	25.9518	19753	3247	809	2438	24	16	151	618	405	1929	93	11	2136	448	362	46	232	183	167	42	210	2914	776	190	181	63	341	2033	223	1460	202	149	41	0	1	41	467	1904	583	137	1107	24	5492	9	0	0
9999	2	2	427	13	69	42356	6	0	76.6721	2790	511	73	438	0	0	19	53	78	347	11	2	256	32	30	0	36	1	4	0	17	442	105	55	40	8	1	337	71	218	43	4	0	0	0	0	36	140	106	69	178	1	931	0	0	0
9999	2	2	428	13	71	45486	5	1	32.5793	2187	365	89	276	5	4	17	64	49	219	6	2	187	31	38	0	13	29	22	2	17	198	31	6	14	4	8	156	24	106	18	8	15	0	0	15	62	218	34	14	189	53	700	0	0	0
9999	2	2	429	13	73	124053	3	0	98.4931	2515	528	39	489	2	5	5	27	59	428	0	2	164	49	65	13	33	51	29	2	26	247	55	29	10	0	16	192	7	155	1	28	2	0	0	2	42	331	1	35	180	0	717	0	0	0
9999	2	2	430	13	75	17212	4	0	80.4235	929	72	10	62	0	0	1	8	10	51	1	0	42	7	70	0	1	1	1	0	2	87	5	1	3	0	1	82	3	78	1	1	0	0	0	0	2	108	5	5	34	1	491	0	0	0
9999	2	2	431	13	77	127017	5	1	98.2044	2376	437	84	353	3	2	15	64	70	262	19	2	329	31	21	7	35	70	38	2	20	462	94	64	13	2	15	368	103	250	14	1	6	0	0	6	25	401	10	70	127	0	284	0	0	0
9999	2	2	432	13	79	12630	2	0	99.3356	380	68	17	51	1	1	1	14	19	27	4	1	31	4	3	0	7	4	0	0	2	36	4	0	2	0	2	32	2	28	2	0	0	0	0	0	10	33	3	1	39	0	138	0	0	0
9999	2	2	433	13	81	23439	3	0	100	2688	350	93	257	2	5	35	51	37	207	11	2	149	27	32	0	28	17	39	0	8	269	42	7	29	6	0	227	33	127	66	1	0	0	0	0	89	295	3	2	49	63	1268	0	0	0
9999	2	2	434	13	83	16633	2	0	100	461	52	21	31	0	0	0	21	2	22	7	0	42	2	0	0	0	4	5	0	5	59	12	0	2	3	7	47	7	29	5	6	2	0	0	2	7	74	0	1	37	0	171	0	0	0
9999	2	2	435	13	85	22330	1	0	100	1081	143	18	125	0	0	0	18	13	106	6	0	68	11	12	0	14	0	9	0	8	137	33	2	13	17	1	92	10	41	34	7	0	0	0	0	20	173	20	12	48	0	406	0	0	0
9999	2	2	436	13	87	27842	5	0	100	1276	205	34	171	1	0	5	28	26	137	2	6	15	18	9	1	9	5	10	0	16	118	40	8	9	4	19	78	11	61	3	3	0	0	0	0	7	103	32	0	30	0	698	0	0	0
9999	2	2	437	13	89	663601	17	0	98.6918	17706	3559	966	2593	63	24	359	520	511	1958	118	6	2468	383	302	29	266	219	352	73	143	2168	440	117	239	29	56	1727	389	1256	44	38	52	0	0	52	511	1223	114	34	1422	10	4376	1	0	0
9999	2	2	438	13	91	22132	5	0	88.0806	572	113	18	95	1	1	3	13	14	78	1	2	39	4	12	0	1	5	8	0	9	51	8	2	4	1	1	43	11	22	1	10	0	0	0	0	5	77	5	8	51	6	178	0	0	0
9999	2	2	439	13	93	14918	4	0	44.0072	689	92	26	67	0	0	3	22	9	56	2	0	31	10	14	0	3	4	4	4	4	197	14	5	4	2	3	182	21	155	5	2	0	0	0	0	3	105	13	8	34	2	161	0	0	0
9999	2	2	440	13	95	94565	10	0	81.8844	5082	1339	509	831	13	11	54	432	181	630	18	2	733	131	164	0	65	236	44	1	29	223	36	3	9	1	23	151	8	131	8	3	174	0	0	174	15	102	95	3	369	0	1359	0	0	0
9999	2	2	441	13	97	126774	2	0	100	9171	1214	190	1024	7	4	46	133	112	884	27	1	582	226	196	0	78	171	36	2	52	990	109	43	44	22	0	767	132	467	102	66	0	0	0	0	52	636	85	37	75	5	4733	0	0	0
9999	2	2	442	13	99	10604	3	0	97.6047	537	80	30	50	0	1	1	28	18	31	1	0	29	3	4	0	6	10	4	0	4	25	2	1	0	1	0	22	11	9	2	0	0	0	0	0	10	56	6	0	52	0	246	0	0	0
9999	2	2	443	13	101	4034	1	0	100	120	17	9	8	1	0	1	7	3	3	2	0	1	9	1	0	0	0	1	0	0	38	8	2	3	3	0	30	2	17	9	2	0	0	0	0	2	26	0	3	11	0	11	0	0	0
9999	2	2	444	13	103	52250	4	0	100	643	67	9	58	1	1	2	5	6	48	4	0	121	3	7	1	0	4	11	0	5	67	1	0	1	0	0	66	12	49	4	1	0	0	0	0	11	135	6	0	71	0	134	0	0	0
9999	2	2	445	13	105	20166	2	0	100	1168	150	34	116	0	1	7	26	40	66	8	2	127	16	2	0	2	30	4	0	7	76	22	6	12	3	1	52	7	39	2	4	0	0	0	0	23	156	11	55	48	1	460	0	0	0
9999	2	2	446	13	107	22328	6	0	56.3239	887	166	27	139	1	0	3	22	27	109	3	0	52	20	30	1	12	4	8	1	7	71	15	4	7	1	3	54	7	42	3	2	0	0	0	0	45	87	15	27	82	2	257	0	0	0
9999	2	2	447	13	109	11000	3	0	56.0121	84	27	8	19	0	0	1	7	2	17	0	0	6	3	1	0	1	0	0	0	0	7	0	0	0	0	0	7	2	5	0	0	0	0	0	0	0	9	0	0	4	0	26	0	0	0
9999	2	2	448	13	111	23682	4	0	94.1812	754	98	33	65	0	0	2	31	19	43	0	2	74	6	45	0	0	1	6	0	4	66	25	1	3	5	15	41	1	17	17	6	0	0	0	0	6	68	6	1	16	0	356	0	0	0
9999	2	2	449	13	113	106567	5	0	100	2224	383	41	342	0	2	15	24	66	266	7	3	116	40	68	3	24	1	16	0	13	432	176	11	143	19	3	219	18	182	11	8	0	0	0	0	39	372	134	7	84	0	491	0	0	0
9999	2	2	450	13	115	96317	6	0	99.1694	4772	760	171	589	0	6	15	150	112	454	21	2	397	76	61	3	49	38	48	5	34	409	91	6	34	14	37	293	34	151	34	74	1	0	0	1	70	429	126	200	213	0	1852	0	0	0
9999	2	2	451	13	117	175511	4	0	100	1724	453	141	312	0	3	13	125	37	260	12	3	125	62	88	1	23	1	12	11	27	425	19	0	9	10	0	406	1	351	54	0	0	0	0	0	23	18	0	0	8	0	446	0	0	0
9999	2	2	452	13	119	22775	5	1	24.9704	825	125	28	97	0	1	3	24	20	74	3	1	61	13	15	0	4	4	5	0	5	123	18	3	5	6	4	104	16	63	16	9	1	0	0	1	27	101	11	8	32	1	286	0	0	0
9999	2	2	453	13	121	950445	41	1	95.5546	63134	9117	2750	6367	100	62	601	1987	973	4971	398	25	5255	708	3662	87	923	801	1039	1090	1737	8616	655	233	239	38	144	7916	2039	5590	124	164	123	2	2	119	219	4000	3374	519	7643	1039	13184	0	0	0
9999	2	2	454	13	123	28292	4	0	100	673	117	24	93	2	4	1	17	26	62	3	2	80	6	5	0	8	10	3	0	7	26	3	0	2	0	1	23	1	20	1	1	0	0	0	0	25	101	18	14	17	0	236	0	0	0
9999	2	2	455	13	125	3082	2	0	78.488	88	8	1	7	0	0	0	1	1	6	0	0	2	1	1	0	0	0	1	0	0	15	5	0	0	0	4	10	1	5	0	3	0	0	0	0	2	19	1	1	7	0	29	0	0	0
9999	2	2	456	13	127	79626	7	0	100	3163	797	163	634	2	3	57	101	104	513	14	3	415	78	15	1	71	4	25	6	44	357	63	23	16	23	1	294	86	127	44	37	0	0	0	0	24	491	47	0	41	0	747	0	0	0
9999	2	2	457	13	129	55186	6	0	99.0142	2104	424	108	316	0	1	6	101	68	240	8	0	203	66	26	0	21	11	20	4	18	303	178	6	28	0	143	125	7	108	0	9	0	0	0	0	14	198	88	79	164	0	466	0	0	0
9999	2	2	458	13	131	25011	4	0	100	947	54	10	44	0	0	3	7	16	26	2	0	26	7	4	0	15	6	7	0	2	70	5	1	3	0	1	65	13	49	0	3	0	0	0	0	38	212	17	3	131	0	351	4	0	0
9999	2	2	459	13	133	15994	4	0	100	795	96	28	68	1	1	1	25	12	53	3	0	48	13	6	0	2	7	4	0	1	62	18	9	7	0	2	44	10	29	4	1	0	0	0	0	26	88	2	3	29	2	406	0	0	0
9999	2	2	460	13	135	798802	12	1	100	8333	2441	355	2086	6	10	96	243	182	1851	53	0	1377	80	44	0	54	26	18	0	16	717	69	17	32	11	9	639	80	501	33	24	0	0	0	0	30	1138	159	154	334	19	1726	0	0	0
9999	2	2	461	13	137	44369	10	1	94.5519	1227	119	22	97	0	2	1	19	7	86	4	0	64	19	14	0	6	4	4	0	12	138	24	4	12	3	6	113	3	76	19	15	0	0	0	0	76	173	41	6	60	0	493	0	0	0
9999	2	2	462	13	139	179684	9	0	100	4080	725	94	631	4	1	17	72	74	530	27	0	705	125	39	0	68	28	28	15	24	695	133	47	42	35	9	538	66	346	86	40	1	0	0	1	42	657	174	171	169	37	376	0	0	0
9999	2	2	463	13	141	9429	3	0	85.1522	338	48	37	11	0	0	0	37	1	9	0	0	5	1	2	0	1	1	1	0	1	37	2	0	1	0	0	35	1	33	0	0	0	0	0	0	0	9	2	1	46	0	183	0	0	0
9999	2	2	464	13	143	28825	4	1	97.2833	846	175	41	134	0	0	0	41	11	119	4	0	61	7	3	0	8	12	6	0	3	99	14	0	5	2	6	85	2	54	24	5	0	0	0	0	11	70	3	0	101	0	286	0	0	0
9999	2	2	465	13	145	31240	5	1	96.5517	682	96	17	80	0	0	3	13	30	49	1	0	44	12	5	0	11	0	10	0	2	121	15	3	6	3	3	106	15	81	9	1	8	0	0	8	15	89	59	7	11	0	190	0	0	0
9999	2	2	466	13	147	24522	2	0	100	685	211	25	186	1	0	0	24	60	118	7	1	32	22	10	0	3	12	2	0	8	77	15	1	1	5	8	62	7	30	4	21	0	0	0	0	11	74	6	4	28	1	184	0	0	0
9999	2	2	467	13	149	11834	3	0	100	394	46	13	33	0	1	0	12	7	24	2	0	38	2	2	0	2	7	5	0	5	65	14	0	6	8	0	51	5	19	20	7	0	0	0	0	10	28	1	6	16	0	161	0	0	0
9999	2	2	468	13	151	203922	5	0	100	5644	792	156	636	4	1	30	121	92	518	24	2	637	72	44	0	67	35	31	2	36	758	65	6	14	1	44	522	45	440	30	7	0	0	0	0	19	1033	58	137	607	17	1299	0	0	0
9999	2	2	469	13	153	140327	6	1	96.0455	4721	807	159	648	7	1	28	123	107	500	32	9	556	53	53	0	58	22	26	2	63	711	289	43	232	2	13	404	58	235	107	5	0	0	0	0	15	681	107	43	294	68	1163	0	0	0
9999	2	2	470	13	155	9538	2	0	91.0516	248	50	12	38	0	3	1	8	14	21	3	0	23	3	2	0	0	0	2	0	9	25	0	0	0	0	0	25	5	14	5	0	0	0	0	0	2	22	3	0	26	0	81	0	0	0
9999	2	2	471	13	157	64849	7	1	97.2259	1790	222	50	172	0	5	10	35	34	130	6	2	213	34	26	0	5	21	12	0	24	279	34	7	9	2	17	245	15	116	103	11	0	0	0	0	19	272	11	4	132	1	516	1	0	0
9999	2	2	472	13	159	13900	2	0	80.8849	408	62	14	47	0	0	3	11	8	37	2	0	49	8	7	0	4	6	4	0	4	53	20	4	7	8	1	32	7	22	2	2	0	0	0	0	7	31	7	6	23	4	134	0	0	0
